segment_id,reference,prediction_raw,prediction_norm,error,lossy,lossy_label,type2,recording_type,gender,gender_label,agegrp,age_group,reference_norm,wer,cer,kr,ped,reference_phonemes,prediction_phonemes,sem,ref_len,pred_len,is_empty_prediction
L_ST_F5_VP394_01_00190,rūdzytei, Udzitėj.,udzitėj,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,rūdzytei,1.0,0.625,0.0,0.5833333333333334,ruːd͡ʑiːtʲɛɪ,ʊd͡ʑɪtʲeːɪ,0.9212048,8,7,0
L_ST_F5_VP394_01_00191,paskambinau aspirantui bartuliui, paskambinu aspirantui Bartuliui.,paskambinu aspirantui bartuliui,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,paskambinau aspirantui bartuliui,0.3333333333333333,0.03125,0.6666666666666666,0.02702702702702703,pɐskɐmʲbʲɪnɐʊ ɐsʲpʲɪrɐntʊɪ bɐrtʊlʲɪʊɪ,pɐskɐmʲbʲɪnʊ ɐsʲpʲɪrɐntʊɪ bɐrtʊlʲɪʊɪ,0.92508644,32,31,0
L_ST_F5_VP394_01_00193,bartulis, Bertulis.,bertulis,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,bartulis,1.0,0.125,0.0,0.2222222222222222,bɐrtʊlʲɪs,bʲɛrtʊlʲɪs,0.84949756,8,8,0
L_ST_F5_VP394_01_00194,nu žodžiu paskui ir ūkei dravinei nes visus pažinojau visi konferėncijose dalyvaudavo per mano rankas ėjo visos komandiruotės visi kvietimai nu žodžiu," Nušučiu paskui rūkiai draviniai, nes visus pažinojau, visi konferencijose dalyvaudavo, per mano rankas ėjo visos komandiruotės, visi kvietimai. Nušučiu.",nušučiu paskui rūkiai draviniai nes visus pažinojau visi konferencijose dalyvaudavo per mano rankas ėjo visos komandiruotės visi kvietimai nušučiu,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,nu žodžiu paskui ir ūkei dravinei nes visus pažinojau visi konferėncijose dalyvaudavo per mano rankas ėjo visos komandiruotės visi kvietimai nu žodžiu,0.36363636363636365,0.11333333333333333,0.5,0.09183673469387756,nʊ ʒoːd͡ʒʲʊ˖ pɐskʊɪ ɪr uːkʲɛɪ drɐvʲɪnʲɛɪ nʲɛs vʲɪsʊs pɐʒʲɪnoːjɐʊ vʲɪsʲɪ koːnʲfʲɛrʲeːnʲt͡sʲɪjoːsʲɛ dɐlʲiːvɐʊdɐvoː pʲɛr mɐnoː rɐŋkɐs eːjoː vʲɪsoːs koːmɐnʲdʲɪruɔtʲeːs vʲɪsʲɪ kʲvʲiɛtʲɪmɐɪ nʊ ʒoːd͡ʒʲʊ˖,nʊʃʊt͡ɕʊ˖ pɐskʊɪ ruːkʲɛɪ drɐvʲɪnʲɛɪ nʲɛs vʲɪsʊs pɐʒʲɪnoːjɐʊ vʲɪsʲɪ koːnʲfʲɛrʲɛnʲt͡sʲɪjoːsʲɛ dɐlʲiːvɐʊdɐvoː pʲɛr mɐnoː rɐŋkɐs eːjoː vʲɪsoːs koːmɐnʲdʲɪruɔtʲeːs vʲɪsʲɪ kʲvʲiɛtʲɪmɐɪ nʊʃʊt͡ɕʊ˖,0.8347895,150,146,0
L_ST_F5_VP394_01_00197,žodžiu darbo turėjau va tiek," Žodžiu, darbo turėjau va tiek.",žodžiu darbo turėjau va tiek,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,žodžiu darbo turėjau va tiek,0.0,0.0,1.0,0.0,ʒoːd͡ʒʲʊ˖ dɐrboː tʊrʲeːjɐʊ vɐ tʲiɛk,ʒoːd͡ʒʲʊ˖ dɐrboː tʊrʲeːjɐʊ vɐ tʲiɛk,0.99999994,28,28,0
L_ST_F5_VP394_01_00198,nu žodžiu ir vat jiem pasakiau sakau din," Nu, žodžiu, ir va, jiems pasakiau, sakau,",nu žodžiu ir va jiems pasakiau sakau,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,nu žodžiu ir vat jiem pasakiau sakau din,0.375,0.15,0.75,0.1590909090909091,nʊ ʒoːd͡ʒʲʊ˖ ɪr vɐt jiɛm pɐsɐkʲɛʊ sɐkɐʊ dʲɪn,nʊ ʒoːd͡ʒʲʊ˖ ɪr vɐ jiɛms pɐsɐkʲɛʊ sɐkɐʊ,0.95590353,40,36,0
L_ST_F5_VP394_01_00199,jie skambino mum į katedrą nes negalėjo prisiskambint," Jie skambino mūmų į katedrą, nes negali jo prisiskambinti.",jie skambino mūmų į katedrą nes negali jo prisiskambinti,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,jie skambino mum į katedrą nes negalėjo prisiskambint,0.5,0.09433962264150944,0.5,0.13043478260869565,jiɛ skɐmʲbʲɪnoː mʊm iː kɐtʲɛdraː nʲɛs nʲɛɡɐlʲeːjoː pʲrʲɪsʲɪskɐmʲbʲɪnt,jiɛ skɐmʲbʲɪnoː muːmuː iː kɐtʲɛdraː nʲɛs nʲɛɡɐlʲɪ joː pʲrʲɪsʲɪskɐmʲbʲɪnʲtʲɪ,0.8840995,53,56,0
L_ST_F5_VP394_01_00200,paskui kitą po kelių dienių skambinau į maskvą nejungia, Paskui po kelių dienų skambinau į Maskvą ir nejungė.,paskui po kelių dienų skambinau į maskvą ir nejungė,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,paskui kitą po kelių dienių skambinau į maskvą nejungia,0.4444444444444444,0.2,0.5714285714285714,0.2028985507246377,pɐskʊɪ kʲɪtaː poː kʲɛlʲɪuː dʲiɛnʲuː˖ skɐmʲbʲɪnɐʊ iː mɐskvaː nʲɛjʊŋɡʲɛ,pɐskʊɪ poː kʲɛlʲɪuː dʲiɛnuː skɐmʲbʲɪnɐʊ iː mɐskvaː ɪr nʲɛjʊŋɡʲeː,0.96104455,55,51,0
L_ST_F5_VP394_01_00201,taip ir nežinau kodėl," Taip ir nežinau, kodėl.",taip ir nežinau kodėl,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,taip ir nežinau kodėl,0.0,0.0,1.0,0.0,tɐɪp ɪr nʲɛʒʲɪnɐʊ koːdʲeːɫ,tɐɪp ɪr nʲɛʒʲɪnɐʊ koːdʲeːɫ,1.0,21,21,0
L_ST_F5_VP394_01_00202,kitus kartus susiskambindavau tada niekur negalėjau prisiskambint," kitus kartus įsiskambindavau, tada niekur negalėjau prisiskambinti.",kitus kartus įsiskambindavau tada niekur negalėjau prisiskambinti,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,kitus kartus susiskambindavau tada niekur negalėjau prisiskambint,0.2857142857142857,0.046153846153846156,0.7142857142857143,0.0641025641025641,kʲɪtʊs kɐrtʊs sʊsʲɪskɐmʲbʲɪndɐvɐʊ tɐdɐ nʲiɛkʊr nʲɛɡɐlʲeːjɐʊ pʲrʲɪsʲɪskɐmʲbʲɪnt,kʲɪtʊs kɐrtʊs iːsʲɪskɐmʲbʲɪndɐvɐʊ tɐdɐ nʲiɛkʊr nʲɛɡɐlʲeːjɐʊ pʲrʲɪsʲɪskɐmʲbʲɪnʲtʲɪ,0.998247,65,65,0
L_ST_F5_VP394_01_00204,vo žodžiu, Mūsų ačiū.,mūsų ačiū,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,vo žodžiu,1.0,0.8888888888888888,0.0,0.8461538461538461,voː ʒoːd͡ʒʲʊ˖,muːsuː ɐt͡ɕuː˖,0.5743081,9,9,0
L_ST_F5_VP394_01_00205,pavyzdžiui man lebedžio netektis vat kai jums," Pavyzdžiui, man lebežo netiekti svatka jums.",pavyzdžiui man lebežo netiekti svatka jums,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,pavyzdžiui man lebedžio netektis vat kai jums,0.5714285714285714,0.15555555555555556,0.5,0.15517241379310345,pɐvʲiːʑd͡ʒʲʊ˖ɪ mɐn lʲɛbʲɛd͡ʒʲoː˖ nʲɛtʲɛkʲtʲɪs vɐt kɐɪ jʊms,pɐvʲiːʑd͡ʒʲʊ˖ɪ mɐn lʲɛbʲɛʒoː nʲɛtʲiɛkʲtʲɪ svɐtkɐ jʊms,0.77446824,45,42,0
L_ST_F5_VP394_01_00206,galiu papasakot irgi, galiu papasakoti ir įtikti.,galiu papasakoti ir įtikti,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,galiu papasakot irgi,1.0,0.35,0.3333333333333333,0.4166666666666667,ɡɐlʲɪʊ pɐpɐsɐkoːt ɪrʲɡʲɪ,ɡɐlʲɪʊ pɐpɐsɐkoːtʲɪ ɪr iːtʲɪkʲtʲɪ,0.9038816,20,26,0
L_ST_F5_VP394_01_00207,jis man stovi akyse labai dažnai nes man dukrytė pasakė kai jį palaidojom mamyte taigi jam o tu jam grąžinai pinigėlius kur tau davė kur tau paskolino," Jis man stovė akise labai dažnai, nes man dugrytė pasakė, kai jį palaidom, mamitė, taigi jam, o tu jam gražinai pinigėlius kur tau davė, kur tau paskolino.",jis man stovė akise labai dažnai nes man dugrytė pasakė kai jį palaidom mamitė taigi jam o tu jam gražinai pinigėlius kur tau davė kur tau paskolino,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,jis man stovi akyse labai dažnai nes man dukrytė pasakė kai jį palaidojom mamyte taigi jam o tu jam grąžinai pinigėlius kur tau davė kur tau paskolino,0.2222222222222222,0.05333333333333334,0.375,0.07650273224043716,jɪs mɐn stoːvʲɪ ɐkʲiːsʲɛ ɫɐbɐɪ dɐʒnɐɪ nʲɛs mɐn dʊkʲrʲiːtʲeː pɐsɐkʲeː kɐɪ jiː pɐɫɐɪdoːjoːm mɐmʲiːtʲɛ tɐɪɡʲɪ jɐm oː tʊ jɐm ɡraːʒʲɪnɐɪ pʲɪnʲɪɡʲeːlʲɪʊs kʊr tɐʊ dɐvʲeː kʊr tɐʊ pɐskoːlʲɪnoː,jɪs mɐn stoːvʲeː ɐkʲɪsʲɛ ɫɐbɐɪ dɐʒnɐɪ nʲɛs mɐn dʊɡʲrʲiːtʲeː pɐsɐkʲeː kɐɪ jiː pɐɫɐɪdoːm mɐmʲɪtʲeː tɐɪɡʲɪ jɐm oː tʊ jɐm ɡrɐʒʲɪnɐɪ pʲɪnʲɪɡʲeːlʲɪʊs kʊr tɐʊ dɐvʲeː kʊr tɐʊ pɐskoːlʲɪnoː,0.8941462,150,148,0
L_ST_F5_VP394_01_00209,sakau nespėjau vaikeli gi aš algos negavau neatidaviau," Sakau, nespėjau vaikelyje, šalgos negavau, netidaviau.",sakau nespėjau vaikelyje šalgos negavau netidaviau,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,sakau nespėjau vaikeli gi aš algos negavau neatidaviau,0.625,0.12962962962962962,0.5,0.109375,sɐkɐʊ nʲɛsʲpʲeːjɐʊ vɐɪkʲɛlʲɪ ɡʲɪ ɐʃ ɐɫɡoːs nʲɛɡɐvɐʊ nʲɛtʲɪdɐvʲɛʊ,sɐkɐʊ nʲɛsʲpʲeːjɐʊ vɐɪkʲɛlʲiːjɛ ʃɐɫɡoːs nʲɛɡɐvɐʊ nʲɛtʲɪdɐvʲɛʊ,0.90556085,54,50,0
L_ST_F5_VP394_01_00210,dešim rublių buvau paskoli, 10 rūpių buvo paskui.,10 rūpių buvo paskui,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,dešim rublių buvau paskoli,1.0,0.46153846153846156,0.0,0.5483870967741935,dʲɛɕɪm rʊblʲɪuː bʊvɐʊ pɐskoːlʲɪ,10 ruːpʲuː˖ bʊvoː pɐskʊɪ,0.68317044,26,20,0
L_ST_F5_VP394_01_00212,sako žinai ką mamyte jeigu jį palaidojo tai tu nueik į kapines ji galvojo kad čia palaido devindoniuose jį palaidojo kėdainių rajone sako tai ir įkask į kapą ir atiduo," Jis sako, žinai ką, mamitė, jeigu jį palaidojo, tai tu nuėki į kapį, nes jį galvojo, kad čia palaido, divinduoliniuose jį palaidojo. Sako, tai ir į kaskią kapę rati duotis.",jis sako žinai ką mamitė jeigu jį palaidojo tai tu nuėki į kapį nes jį galvojo kad čia palaido divinduoliniuose jį palaidojo sako tai ir į kaskią kapę rati duotis,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,sako žinai ką mamyte jeigu jį palaidojo tai tu nueik į kapines ji galvojo kad čia palaido devindoniuose jį palaidojo kėdainių rajone sako tai ir įkask į kapą ir atiduo,0.4666666666666667,0.25149700598802394,0.625,0.29207920792079206,sɐkoː ʒʲɪnɐɪ kaː mɐmʲiːtʲɛ jɛɪɡʊ jiː pɐɫɐɪdoːjoː tɐɪ tʊ nʊɛɪk iː kɐpʲɪnʲɛs jɪ ɡɐɫvoːjoː kɐd t͡ɕɛ pɐɫɐɪdoː dʲɛvʲɪndoːnʲuɔ˖sʲɛ jiː pɐɫɐɪdoːjoː kʲeːdɐɪnʲuː˖ rɐjoːnʲɛ sɐkoː tɐɪ ɪr iːkɐsk iː kɐpaː ɪr ɐtʲɪduɔ,jɪs sɐkoː ʒʲɪnɐɪ kaː mɐmʲɪtʲeː jɛɪɡʊ jiː pɐɫɐɪdoːjoː tɐɪ tʊ nʊeːkʲɪ iː kɐpʲiː nʲɛs jiː ɡɐɫvoːjoː kɐd t͡ɕɛ pɐɫɐɪdoː dʲɪvʲɪnduɔlʲɪnʲuɔ˖sʲɛ jiː pɐɫɐɪdoːjoː sɐkoː tɐɪ ɪr iː kɐsʲkʲæː˖ kɐpʲæː rɐtʲɪ duɔtʲɪs,0.94130844,167,162,0
L_ST_F5_VP394_01_00216,siekį buvo, Čia ki buvo.,čia ki buvo,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,siekį buvo,1.0,0.4,0.0,0.42857142857142855,sʲiɛkʲiː bʊvoː,t͡ɕɛ kʲɪ bʊvoː,0.8640528,10,11,0
L_ST_F5_VP394_01_00217,nu vat o jo," Nu, bet ojo",nu bet ojo,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,nu vat o jo,0.75,0.2727272727272727,,0.3076923076923077,nʊ vɐt oː joː,nʊ bʲɛt oːjoː,0.7691136,11,10,0
L_ST_F5_VP394_01_00218,prieš mirties ta diena tai man įstrigo visam gyvenimui, Prieš mirties ta diena tai man įstrygo visam gyvenimui.,prieš mirties ta diena tai man įstrygo visam gyvenimui,,L,Lossy,ST,Spontaneous-TV,F,Female,5,60+,prieš mirties ta diena tai man įstrigo visam gyvenimui,0.1111111111111111,0.018518518518518517,0.8333333333333334,0.02857142857142857,pʲrʲiɛʃ mʲɪrʲtʲiɛs tɐ dʲiɛnɐ tɐɪ mɐn iːsʲtʲrʲɪɡoː vʲɪsɐm ɡʲiːvʲɛnʲɪmʊɪ,pʲrʲiɛʃ mʲɪrʲtʲiɛs tɐ dʲiɛnɐ tɐɪ mɐn iːsʲtʲrʲiːɡoː vʲɪsɐm ɡʲiːvʲɛnʲɪmʊɪ,0.99217296,54,54,0
L_ST_M3_BG190_01_00000,man yra dvidešim vieneri metai a a nosinė bė cė čė dė e e nosinė ė ef gie ha i y ilgoji jot ka el em en o, Man yra 21 metai. A. Anosne B. C. Č. D. E. Enosne E. F. G. H. I. I ilgoj J. K. L. M. N. O.,man yra 21 metai a anosne b c č d e enosne e f g h i i ilgoj j k l m n o,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,man yra dvidešim vieneri metai a a nosinė bė cė čė dė e e nosinė ė ef gie ha i y ilgoji jot ka el em en o,0.75,0.37142857142857144,0.2,0.427536231884058,mɐn iːrɐ dʲvʲɪdʲɛɕɪm vʲiɛnʲɛrʲɪ mʲɛtɐɪ ɐ ɐ noːsʲɪnʲeː bʲeː t͡sʲeː t͡ɕeː dʲeː ɛ ɛ noːsʲɪnʲeː eː ɛf ɡʲiɛ ɦɐ ɪ iː ɪɫɡoːjɪ joːt kɐ ɛɫ ɛm ɛn oː,mɐn iːrɐ 21 mʲɛtɐɪ ɐ ɐnoːsʲnʲɛ b t͡s t͡ʃ d ɛ ɛnoːsʲnʲɛ ɛ f ɡ ɦ ɪ ɪ ɪɫɡoːj j k ɫ m n oː,0.61170393,105,72,0
L_ST_M3_BG190_01_00022,pė er es eš, P R S S,p r s s,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,pė er es eš,1.0,0.45454545454545453,,0.5384615384615384,pʲeː ɛr ɛs ɛʃ,p r s s,0.30481952,11,7,0
L_ST_M3_BG190_01_00026,tė u ū ilgoji vė zė žė dzė džė cha, T U U ilgoj V Z Ž DZ Č,t u u ilgoj v z ž dz č,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,tė u ū ilgoji vė zė žė dzė džė cha,0.9,0.4117647058823529,0.0,0.5531914893617021,tʲeː ʊ uː ɪɫɡoːjɪ vʲeː ʑeː ʒʲeː d͡ʑeː d͡ʒʲeː xɐ,t ʊ ʊ ɪɫɡoːj v z ʒ d͡z t͡ʃ,0.81908214,34,22,0
L_ST_M3_BG190_01_00035,bė cė čė dė ef gie gie haš haš ka el em en pė er es eš tė, B C D F G H K L M N P R S T,b c d f g h k l m n p r s t,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,bė cė čė dė ef gie gie haš haš ka el em en pė er es eš tė,1.0,0.5263157894736842,,0.6081081081081081,bʲeː t͡sʲeː t͡ɕeː dʲeː ɛf ɡʲiɛ ɡʲiɛ ɦɐʃ ɦɐʃ kɐ ɛɫ ɛm ɛn pʲeː ɛr ɛs ɛʃ tʲeː,b t͡s d f ɡ ɦ k ɫ m n p r s t,0.48228598,57,27,0
L_ST_M3_BG190_01_00053,vė zė žė dzė džė cha," B, Z, Ž, DZ, DŽ, H.",b z ž dz dž h,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,vė zė žė dzė džė cha,1.0,0.4,,0.6206896551724138,vʲeː ʑeː ʒʲeː d͡ʑeː d͡ʒʲeː xɐ,b z ʒ d͡z d͡ʒ ɦ,0.66116536,20,13,0
L_ST_M3_IM254_01_00000,sveiki, Sveiki.,sveiki,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,sveiki,0.0,0.0,1.0,0.0,sʲvʲɛɪkʲɪ,sʲvʲɛɪkʲɪ,0.99999994,6,6,0
L_ST_M3_IM254_01_00001,aš irgi nežinau iš tikrųjų kiekvienas etapas kaip vadinasi bet jau dabar jau tikrai pusfinalis," Aš irgi nežinau iš tikrųjų kiekvienas etapas kaip vadinasi, bet jau dabar tikrai pusvinokis.",aš irgi nežinau iš tikrųjų kiekvienas etapas kaip vadinasi bet jau dabar tikrai pusvinokis,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,aš irgi nežinau iš tikrųjų kiekvienas etapas kaip vadinasi bet jau dabar jau tikrai pusfinalis,0.13333333333333333,0.07446808510638298,1.0,0.07207207207207207,ɐʃ ɪrʲɡʲɪ nʲɛʒʲɪnɐʊ ɪʃ tʲɪkruːjuː kʲiɛkʲvʲiɛnɐs ɛtɐpɐs kɐɪp vɐdʲɪnɐsʲɪ bʲɛt jɐʊ dɐbɐr jɐʊ tʲɪkrɐɪ pʊsʲfʲɪnɐlʲɪs,ɐʃ ɪrʲɡʲɪ nʲɛʒʲɪnɐʊ ɪʃ tʲɪkruːjuː kʲiɛkʲvʲiɛnɐs ɛtɐpɐs kɐɪp vɐdʲɪnɐsʲɪ bʲɛt jɐʊ dɐbɐr tʲɪkrɐɪ pʊsʲvʲɪnoːkʲɪs,0.81232727,94,90,0
L_ST_M3_IM254_01_00002,tris kartus tikriausiai, Tris kartus tikriausiai.,tris kartus tikriausiai,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,tris kartus tikriausiai,0.0,0.0,1.0,0.0,tʲrʲɪs kɐrtʊs tʲɪkʲrʲɛʊsʲɛɪ,tʲrʲɪs kɐrtʊs tʲɪkʲrʲɛʊsʲɛɪ,1.0,23,23,0
L_ST_M3_IM254_01_00003,tai dabar šis etapas bus ir tada jeigu praeisime šį dar finalas tai iš viso penki kartai," Tai dabar šis etapas bus ir tada jeigu praeisime šį, dar finalas, tai šis ap 5 kartai.",tai dabar šis etapas bus ir tada jeigu praeisime šį dar finalas tai šis ap 5 kartai,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,tai dabar šis etapas bus ir tada jeigu praeisime šį dar finalas tai iš viso penki kartai,0.17647058823529413,0.10227272727272728,0.75,0.14583333333333334,tɐɪ dɐbɐr ɕɪs ɛtɐpɐs bʊs ɪr tɐdɐ jɛɪɡʊ prɐɛɪsʲɪmʲɛ ɕiː dɐr fʲɪnɐɫɐs tɐɪ ɪʃ vʲɪsoː pʲɛŋkʲɪ kɐrtɐɪ,tɐɪ dɐbɐr ɕɪs ɛtɐpɐs bʊs ɪr tɐdɐ jɛɪɡʊ prɐɛɪsʲɪmʲɛ ɕiː dɐr fʲɪnɐɫɐs tɐɪ ɕɪs ɐp 5 kɐrtɐɪ,0.9840348,88,83,0
L_ST_M3_IM254_01_00004,eurovizija taip antras kartas kuomet aš dalyvauju," Eurovizija taip, antras kartas, kuomet aš dalyvauju.",eurovizija taip antras kartas kuomet aš dalyvauju,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,eurovizija taip antras kartas kuomet aš dalyvauju,0.0,0.0,1.0,0.0,ɛʊroːvʲɪʑɪjɐ tɐɪp ɐntrɐs kɐrtɐs kuɔmʲɛt ɐʃ dɐlʲiːvɐʊjʊ,ɛʊroːvʲɪʑɪjɐ tɐɪp ɐntrɐs kɐrtɐs kuɔmʲɛt ɐʃ dɐlʲiːvɐʊjʊ,1.0,49,49,0
L_ST_M3_IM254_01_00005,ne tai čia kaip sako kad tas apetitas kyla bevalgant ar ne tai kuo toliau tuo labiau vis ir norisi bet taip taip po šio po praeito etapo kuomet gavom iš užsienio komisijos tą pirmąją vietą ir visi vienareikšmiškai sudėjo dvylika balų tai buvo vau mes buvom visi šoke apšalę ir be galo laimingi tikrai," Tačiau kaip sako, kad tas apetitas kyla be valganta, tai ko toliau, to labiau vis ir norisi. Bet taip, taip, po šio, po praeito atapo, kuomet gavome iš užsienio komisijos tą pirmoją vietą ir visi vienareikšmiškai sudėjo 12 baltų, tai buvo wow. Mes buvom visi šokiai, apšaliai ir be galo laimingai tikrai.",tačiau kaip sako kad tas apetitas kyla be valganta tai ko toliau to labiau vis ir norisi bet taip taip po šio po praeito atapo kuomet gavome iš užsienio komisijos tą pirmoją vietą ir visi vienareikšmiškai sudėjo 12 baltų tai buvo wow mes buvom visi šokiai apšaliai ir be galo laimingai tikrai,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,ne tai čia kaip sako kad tas apetitas kyla bevalgant ar ne tai kuo toliau tuo labiau vis ir norisi bet taip taip po šio po praeito etapo kuomet gavom iš užsienio komisijos tą pirmąją vietą ir visi vienareikšmiškai sudėjo dvylika balų tai buvo vau mes buvom visi šoke apšalę ir be galo laimingi tikrai,0.3090909090909091,0.11666666666666667,0.875,0.1178082191780822,nʲɛ tɐɪ t͡ɕɛ kɐɪp sɐkoː kɐd tɐs ɐpʲɛtʲɪtɐs kʲiːɫɐ bʲɛvɐɫɡɐnt ɐr nʲɛ tɐɪ kuɔ toːlʲɪɐʊ tuɔ ɫɐbʲɛʊ vʲɪs ɪr noːrʲɪsʲɪ bʲɛt tɐɪp tɐɪp poː ɕoː˖ poː prɐɛɪtoː ɛtɐpoː kuɔmʲɛt ɡɐvoːm ɪʃ ʊʒʲsʲiɛnʲoː˖ koːmʲɪsʲɪjoːs taː pʲɪrmaːjaː vʲiɛtaː ɪr vʲɪsʲɪ vʲiɛnɐrʲɛɪkʲɕmʲɪʃkɐɪ sʊdʲeːjoː dʲvʲiːlʲɪkɐ bɐɫuː tɐɪ bʊvoː vɐʊ mʲɛs bʊvoːm vʲɪsʲɪ ʃoːkʲɛ ɐpʃɐlʲæː ɪr bʲɛ ɡɐɫoː ɫɐɪmʲɪŋɡʲɪ tʲɪkrɐɪ,tɐt͡ɕɛʊ kɐɪp sɐkoː kɐd tɐs ɐpʲɛtʲɪtɐs kʲiːɫɐ bʲɛ vɐɫɡɐntɐ tɐɪ koː toːlʲɪɐʊ toː ɫɐbʲɛʊ vʲɪs ɪr noːrʲɪsʲɪ bʲɛt tɐɪp tɐɪp poː ɕoː˖ poː prɐɛɪtoː ɐtɐpoː kuɔmʲɛt ɡɐvoːmʲɛ ɪʃ ʊʒʲsʲiɛnʲoː˖ koːmʲɪsʲɪjoːs taː pʲɪrmoːjaː vʲiɛtaː ɪr vʲɪsʲɪ vʲiɛnɐrʲɛɪkʲɕmʲɪʃkɐɪ sʊdʲeːjoː 12 bɐɫtuː tɐɪ bʊvoː woːw mʲɛs bʊvoːm vʲɪsʲɪ ʃoːkʲɛɪ ɐpʃɐlʲɪɐɪ ɪr bʲɛ ɡɐɫoː ɫɐɪmʲɪŋɡɐɪ tʲɪkrɐɪ,0.92016494,300,292,0
L_ST_M3_IM254_01_00009,manau kad tikrai taip ir pagrindinis skirtumas yra dėl to nes užsienio komisija visus mato pirmąjį kartą o lietuvių komisija kai kuriuos jau žino en metų ar ne o kitiems irgi yra pirmą kartą tai man atrodo į tai atsižvelgė labiausiai gal," Manau, kad tikrai taip. Ir pagrindinis skirtumas yra dėl to, nes užsienio komisija visus mato pirmoji kartą, o lietuvų komisija kai kuriuos jau žino N metu, ar ne, o kitiems irgi yra pirmą kartą. Tai man atrodo, tai jie atsižvilgė labiausiai gal.",manau kad tikrai taip ir pagrindinis skirtumas yra dėl to nes užsienio komisija visus mato pirmoji kartą o lietuvų komisija kai kuriuos jau žino n metu ar ne o kitiems irgi yra pirmą kartą tai man atrodo tai jie atsižvilgė labiausiai gal,,L,Lossy,ST,Spontaneous-TV,M,Male,3,18–25,manau kad tikrai taip ir pagrindinis skirtumas yra dėl to nes užsienio komisija visus mato pirmąjį kartą o lietuvių komisija kai kuriuos jau žino en metų ar ne o kitiems irgi yra pirmą kartą tai man atrodo į tai atsižvelgė labiausiai gal,0.16666666666666666,0.05063291139240506,1.0,0.05084745762711865,mɐnɐʊ kɐd tʲɪkrɐɪ tɐɪp ɪr pɐɡʲrʲɪnʲdʲɪnʲɪs sʲkʲɪrtʊmɐs iːrɐ dʲeːɫ toː nʲɛs ʊʒʲsʲiɛnʲoː˖ koːmʲɪsʲɪjɐ vʲɪsʊs mɐtoː pʲɪrmaːjiː kɐrtaː oː lʲiɛtʊvʲuː˖ koːmʲɪsʲɪjɐ kɐɪ kʊrʲuɔ˖s jɐʊ ʒʲɪnoː ɛn mʲɛtuː ɐr nʲɛ oː kʲɪtʲiɛms ɪrʲɡʲɪ iːrɐ pʲɪrmaː kɐrtaː tɐɪ mɐn ɐtroːdoː iː tɐɪ ɐt͡sʲɪʒʲvʲɛlʲɡʲeː ɫɐbʲɛʊsʲɛɪ ɡɐɫ,mɐnɐʊ kɐd tʲɪkrɐɪ tɐɪp ɪr pɐɡʲrʲɪnʲdʲɪnʲɪs sʲkʲɪrtʊmɐs iːrɐ dʲeːɫ toː nʲɛs ʊʒʲsʲiɛnʲoː˖ koːmʲɪsʲɪjɐ vʲɪsʊs mɐtoː pʲɪrmoːjɪ kɐrtaː oː lʲiɛtʊvuː koːmʲɪsʲɪjɐ kɐɪ kʊrʲuɔ˖s jɐʊ ʒʲɪnoː n mʲɛtʊ ɐr nʲɛ oː kʲɪtʲiɛms ɪrʲɡʲɪ iːrɐ pʲɪrmaː kɐrtaː tɐɪ mɐn ɐtroːdoː tɐɪ jiɛ ɐt͡sʲɪʒʲvʲɪlʲɡʲeː ɫɐbʲɛʊsʲɛɪ ɡɐɫ,0.89153683,237,237,0
