segment_id,reference,prediction_raw,prediction_norm,error,lossy,lossy_label,type2,recording_type,gender,gender_label,agegrp,age_group,reference_norm,wer,cer,kr,ped,reference_phonemes,prediction_phonemes,sem,ref_len,pred_len,is_empty_prediction
L_SD_M4_MS056_01_00012,tiesiog mum abiem patinka tas pats dalykas,tiesiog mums beveik ypač geras pats dalykas,tiesiog mums beveik ypač geras pats dalykas,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,tiesiog mum abiem patinka tas pats dalykas,0.5714285714285714,0.3333333333333333,0.6,0.32653061224489793,tʲiɛsʲoː˖ɡ mʊm ɐbʲiɛm pɐtʲɪŋkɐ tɐs pɐts dɐlʲiːkɐs,tʲiɛsʲoː˖ɡ mʊms bʲɛvʲɛɪk iːpɐt͡ʃ ɡʲɛrɐs pɐts dɐlʲiːkɐs,0.5082767,42,43,0
L_SD_M4_MS056_01_00014,aš šiandien nusprendžiau šnekėti apie tai ar verta bėgti maratoną,aš šiandien sprendžiau išnikėti apie tai ar verta bėgti maratoną,aš šiandien sprendžiau išnikėti apie tai ar verta bėgti maratoną,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,aš šiandien nusprendžiau šnekėti apie tai ar verta bėgti maratoną,0.2,0.06153846153846154,0.7142857142857143,0.04819277108433735,ɐʃ ɕɛnʲdʲiɛn nʊsʲpʲrʲɛnʲd͡ʒʲɛʊ ɕnʲɛkʲeːtʲɪ ɐpʲiɛ tɐɪ ɐr vʲɛrtɐ bʲeːɡʲtʲɪ mɐrɐtoːnaː,ɐʃ ɕɛnʲdʲiɛn sʲpʲrʲɛnʲd͡ʒʲɛʊ ɪɕnʲɪkʲeːtʲɪ ɐpʲiɛ tɐɪ ɐr vʲɛrtɐ bʲeːɡʲtʲɪ mɐrɐtoːnaː,0.93141985,65,64,0
L_SD_M4_MS056_01_00015,visų pirma kas kas yra maratonas nuo ko visa tai prasidėjo tai visa tai prasidėjo dar labai labai seniai antikos laikais kai beveik penki šimtai metų prieš kristų,visų pirma kas kas yra maradonas nukovas taip prasidėjo tai vis taip prasidėjo dar labai labai seniai antrikos laikais kai beveik penkiasdešimtai metų prieš kristų,visų pirma kas kas yra maradonas nukovas taip prasidėjo tai vis taip prasidėjo dar labai labai seniai antrikos laikais kai beveik penkiasdešimtai metų prieš kristų,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,visų pirma kas kas yra maratonas nuo ko visa tai prasidėjo tai visa tai prasidėjo dar labai labai seniai antikos laikais kai beveik penki šimtai metų prieš kristų,0.35714285714285715,0.08641975308641975,0.625,0.09844559585492228,vʲɪsuː pʲɪrmɐ kɐs kɐs iːrɐ mɐrɐtoːnɐs nuɔ koː vʲɪsɐ tɐɪ prɐsʲɪdʲeːjoː tɐɪ vʲɪsɐ tɐɪ prɐsʲɪdʲeːjoː dɐr ɫɐbɐɪ ɫɐbɐɪ sʲɛnʲɛɪ ɐnʲtʲɪkoːs ɫɐɪkɐɪs kɐɪ bʲɛvʲɛɪk pʲɛŋkʲɪ ɕɪmtɐɪ mʲɛtuː pʲrʲiɛʃ kʲrʲɪstuː,vʲɪsuː pʲɪrmɐ kɐs kɐs iːrɐ mɐrɐdoːnɐs nʊkoːvɐs tɐɪp prɐsʲɪdʲeːjoː tɐɪ vʲɪs tɐɪp prɐsʲɪdʲeːjoː dɐr ɫɐbɐɪ ɫɐbɐɪ sʲɛnʲɛɪ ɐnʲtʲrʲɪkoːs ɫɐɪkɐɪs kɐɪ bʲɛvʲɛɪk pʲɛŋkʲɛsʲdʲɛɕɪmtɐɪ mʲɛtuː pʲrʲiɛʃ kʲrʲɪstuː,0.8162044,162,163,0
L_SD_M4_MS056_01_00017,maratone vyko mūšis tarp persų ir graikų ir,maratone vyko mušius tarp ersų ir graipų ir,maratone vyko mušius tarp ersų ir graipų ir,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,maratone vyko mūšis tarp persų ir graikų ir,0.375,0.09302325581395349,0.5,0.1346153846153846,mɐrɐtoːnʲɛ vʲiːkoː muːɕɪs tɐrp pʲɛrsuː ɪr ɡrɐɪkuː ɪr,mɐrɐtoːnʲɛ vʲiːkoː mʊɕʊ˖s tɐrp ɛrsuː ɪr ɡrɐɪpuː ɪr,0.8143804,43,43,0
L_SD_M4_MS056_01_00019,graikai laimėjo tą mūšį ir pasiuntinys,grėkilą metą mušė ir pasintinys,grėkilą metą mušė ir pasintinys,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,graikai laimėjo tą mūšį ir pasiuntinys,0.8333333333333334,0.34210526315789475,0.0,0.40816326530612246,ɡrɐɪkɐɪ ɫɐɪmʲeːjoː taː muːɕiː ɪr pɐsʲʊ˖nʲtʲɪnʲiːs,ɡʲrʲeːkʲɪɫaː mʲɛtaː mʊɕeː ɪr pɐsʲɪnʲtʲɪnʲiːs,0.17464852,38,31,0
L_SD_M4_MS056_01_00020,atbėgo į atėnus pranešti džiugią žinią kad graikai nugalėjo atbėgo į atėnus ir iškarto susmuko ir numirė pranešęs tą žinią,atbėg vaitėnus pranešti džiuge žinią kad greikai nugalėjo atbėg vaitėnus ir iš karto susmuko numerį pranešus tą žinią,atbėg vaitėnus pranešti džiuge žinią kad greikai nugalėjo atbėg vaitėnus ir iš karto susmuko numerį pranešus tą žinią,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,atbėgo į atėnus pranešti džiugią žinią kad graikai nugalėjo atbėgo į atėnus ir iškarto susmuko ir numirė pranešęs tą žinią,0.65,0.14754098360655737,0.375,0.16981132075471697,ɐtʲbʲeːɡoː iː ɐtʲeːnʊs prɐnʲɛɕtʲɪ d͡ʒʲʊ˖ɡʲæː˖ ʒʲɪnʲæː˖ kɐd ɡrɐɪkɐɪ nʊɡɐlʲeːjoː ɐtʲbʲeːɡoː iː ɐtʲeːnʊs ɪr ɪʃkɐrtoː sʊsmʊkoː ɪr nʊmʲɪrʲeː prɐnʲɛɕæːs taː ʒʲɪnʲæː˖,ɐtʲbʲeːɡ vɐɪtʲeːnʊs prɐnʲɛɕtʲɪ d͡ʒʲʊ˖ɡʲɛ ʒʲɪnʲæː˖ kɐd ɡʲrʲɛɪkɐɪ nʊɡɐlʲeːjoː ɐtʲbʲeːɡ vɐɪtʲeːnʊs ɪr ɪʃ kɐrtoː sʊsmʊkoː nʊmʲɛrʲiː prɐnʲɛʃʊs taː ʒʲɪnʲæː˖,0.4665708,122,117,0
L_SD_M4_MS056_01_00022,nuo tada prasidėjo maratono legenda,nuo tada prasidėjo maratono legendatė,nuo tada prasidėjo maratono legendatė,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,nuo tada prasidėjo maratono legenda,0.2,0.05714285714285714,0.75,0.09302325581395349,nuɔ tɐdɐ prɐsʲɪdʲeːjoː mɐrɐtoːnoː lʲɛɡʲɛndɐ,nuɔ tɐdɐ prɐsʲɪdʲeːjoː mɐrɐtoːnoː lʲɛɡʲɛndɐtʲeː,0.9895501,35,37,0
L_SD_M4_MS056_01_00023,maratonas kaip sportas atgimė,maratonas kaip sportas atgimėja,maratonas kaip sportas atgimėja,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,maratonas kaip sportas atgimė,0.25,0.06896551724137931,0.75,0.05714285714285714,mɐrɐtoːnɐs kɐɪp spoːrtɐs ɐtʲɡʲɪmʲeː,mɐrɐtoːnɐs kɐɪp spoːrtɐs ɐtʲɡʲɪmʲeːjɐ,0.9502877,29,31,0
L_SD_M4_MS056_01_00025,su olimpiados pradžia tai buvo devyniolikto amžiaus pabaiga atėnų olimpiada,pasiolimpijatas varžy tai buvo devynioliktą amžius kubriga atėjo nuo olimpijado,pasiolimpijatas varžy tai buvo devynioliktą amžius kubriga atėjo nuo olimpijado,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,su olimpiados pradžia tai buvo devyniolikto amžiaus pabaiga atėnų olimpiada,0.9,0.32,0.0,0.35789473684210527,sʊ oːlʲɪmʲpʲɛdoːs prɐd͡ʒʲɛ tɐɪ bʊvoː dʲɛvʲiːnʲoː˖lʲɪktoː ɐmʲʒʲɛʊs pɐbɐɪɡɐ ɐtʲeːnuː oːlʲɪmʲpʲɛdɐ,pɐsʲoː˖lʲɪmʲpʲɪjɐtɐs vɐrʲʒʲiː tɐɪ bʊvoː dʲɛvʲiːnʲoː˖lʲɪktaː ɐmʲʒʲʊ˖s kʊbʲrʲɪɡɐ ɐtʲeːjoː nuɔ oːlʲɪmʲpʲɪjɐdoː,0.61791384,75,79,0
L_SD_M4_MS056_01_00027,maratonas,maratonas,maratonas,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,maratonas,0.0,0.0,1.0,0.0,mɐrɐtoːnɐs,mɐrɐtoːnɐs,0.99999994,9,9,0
L_SD_M4_MS056_01_00028,nenustojo populiarėti čia matote amerikos statistiką pavyzdžiui nuo tūkstantis devyni šimtai septyniasdešimt šeštųjų metų,nenustoja papraėdėti čia matote amerikos statistiką ar pavyzdžiui nuo tūkstantis devynias šimtai septyniasdešimt šeštųjų metų,nenustoja papraėdėti čia matote amerikos statistiką ar pavyzdžiui nuo tūkstantis devynias šimtai septyniasdešimt šeštųjų metų,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,nenustojo populiarėti čia matote amerikos statistiką pavyzdžiui nuo tūkstantis devyni šimtai septyniasdešimt šeštųjų metų,0.2857142857142857,0.09917355371900827,0.625,0.09375,nʲɛnʊstoːjoː poːpʊlʲɪɐrʲeːtʲɪ t͡ɕɛ mɐtoːtʲɛ ɐmʲɛrʲɪkoːs stɐtʲɪsʲtʲɪkaː pɐvʲiːʑd͡ʒʲʊ˖ɪ nuɔ tuːkstɐnʲtʲɪs dʲɛvʲiːnʲɪ ɕɪmtɐɪ sʲɛpʲtʲiːnʲɛsʲdʲɛɕɪmt ɕɛʃtuːjuː mʲɛtuː,nʲɛnʊstoːjɐ pɐprɐeːdʲeːtʲɪ t͡ɕɛ mɐtoːtʲɛ ɐmʲɛrʲɪkoːs stɐtʲɪsʲtʲɪkaː ɐr pɐvʲiːʑd͡ʒʲʊ˖ɪ nuɔ tuːkstɐnʲtʲɪs dʲɛvʲiːnʲɛs ɕɪmtɐɪ sʲɛpʲtʲiːnʲɛsʲdʲɛɕɪmt ɕɛʃtuːjuː mʲɛtuː,0.95056355,121,125,0
L_SD_M4_MS056_01_00029,populiarumas išaugo beveik dvidešimt kartų ir ypač šiandieninėje visuomenėje tai ypač labiau besivystančiose šalyse kas būtų indija kinija a es er,popularumas išaugo beveik dvidešimt kartų ir ypač šiandieninėje visuomenėje ypač labiau besivystančiose šalyse kas tik patro indija kinija jose,popularumas išaugo beveik dvidešimt kartų ir ypač šiandieninėje visuomenėje ypač labiau besivystančiose šalyse kas tik patro indija kinija jose,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,populiarumas išaugo beveik dvidešimt kartų ir ypač šiandieninėje visuomenėje tai ypač labiau besivystančiose šalyse kas būtų indija kinija a es er,0.3333333333333333,0.1232876712328767,0.875,0.11229946524064172,poːpʊlʲɪɐrʊmɐs ɪʃɐʊɡoː bʲɛvʲɛɪk dʲvʲɪdʲɛɕɪmt kɐrtuː ɪr iːpɐt͡ʃ ɕɛnʲdʲiɛnʲɪnʲeːjɛ vʲɪsuɔmʲɛnʲeːjɛ tɐɪ iːpɐt͡ʃ ɫɐbʲɛʊ bʲɛsʲɪvʲiːstɐnʲt͡ɕoː˖sʲɛ ʃɐlʲiːsʲɛ kɐs buːtuː ɪnʲdʲɪjɐ kʲɪnʲɪjɐ ɐ ɛs ɛr,poːpʊɫɐrʊmɐs ɪʃɐʊɡoː bʲɛvʲɛɪk dʲvʲɪdʲɛɕɪmt kɐrtuː ɪr iːpɐt͡ʃ ɕɛnʲdʲiɛnʲɪnʲeːjɛ vʲɪsuɔmʲɛnʲeːjɛ iːpɐt͡ʃ ɫɐbʲɛʊ bʲɛsʲɪvʲiːstɐnʲt͡ɕoː˖sʲɛ ʃɐlʲiːsʲɛ kɐs tʲɪk pɐtroː ɪnʲdʲɪjɐ kʲɪnʲɪjɐ joːsʲɛ,0.94537383,146,143,0
L_SD_M4_MS056_01_00032,maratono dalyvių skaičius auga dešimteriopai kiekvienus metus,maratono dalyvų skaičius auga dešimtai rogai kiekvienos metus,maratono dalyvų skaičius auga dešimtai rogai kiekvienos metus,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,maratono dalyvių skaičius auga dešimteriopai kiekvienus metus,0.5714285714285714,0.11475409836065574,0.5714285714285714,0.14102564102564102,mɐrɐtoːnoː dɐlʲiːvʲuː˖ skɐɪt͡ɕʊ˖s ɐʊɡɐ dʲɛɕɪmʲtʲɛrʲoː˖pɐɪ kʲiɛkʲvʲiɛnʊs mʲɛtʊs,mɐrɐtoːnoː dɐlʲiːvuː skɐɪt͡ɕʊ˖s ɐʊɡɐ dʲɛɕɪmtɐɪ roːɡɐɪ kʲiɛkʲvʲiɛnoːs mʲɛtʊs,0.86853415,61,61,0
L_SD_M4_MS056_01_00034,kodėl aš apie tai šneku iš esmės dėl to kad pats maratone nebėgau bet man pasitaikė taip kad buvau pernai išvažiavęs į erazmus mainus ir iki tol nei bėgiodavau nei užsiiminėdavau jokiu kitu ištvermės sportu nu tiesiog kai pasiūlė kaip iššūkį tenais,kodėl aš tada išsigau iš esmės dėl to kad pats maratone nebėgau bet man pasisakė taip kad buvau išvažiavęs prie tais metais ir asmen su mainus ir kitol nei bėgiodavau nei užsiminėdavau jokių kitų išsirmių sportų ir tiesiog tai pasiūlė kaip ir šiokai viena iš va,kodėl aš tada išsigau iš esmės dėl to kad pats maratone nebėgau bet man pasisakė taip kad buvau išvažiavęs prie tais metais ir asmen su mainus ir kitol nei bėgiodavau nei užsiminėdavau jokių kitų išsirmių sportų ir tiesiog tai pasiūlė kaip ir šiokai viena iš va,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,kodėl aš apie tai šneku iš esmės dėl to kad pats maratone nebėgau bet man pasitaikė taip kad buvau pernai išvažiavęs į erazmus mainus ir iki tol nei bėgiodavau nei užsiiminėdavau jokiu kitu ištvermės sportu nu tiesiog kai pasiūlė kaip iššūkį tenais,0.5952380952380952,0.2782258064516129,0.625,0.26644736842105265,koːdʲeːɫ ɐʃ ɐpʲiɛ tɐɪ ɕnʲɛkʊ ɪʃ ɛsʲmʲeːs dʲeːɫ toː kɐd pɐts mɐrɐtoːnʲɛ nʲɛbʲeːɡɐʊ bʲɛt mɐn pɐsʲɪtɐɪkʲeː tɐɪp kɐd bʊvɐʊ pʲɛrnɐɪ ɪʃvɐʒʲɛvʲæːs iː ɛrɐzmʊs mɐɪnʊs ɪr ɪkʲɪ toːɫ nʲɛɪ bʲeːɡʲoː˖dɐvɐʊ nʲɛɪ ʊʒʲsʲɪɪmʲɪnʲeːdɐvɐʊ joːkʲʊ˖ kʲɪtʊ ɪɕtʲvʲɛrʲmʲeːs spoːrtʊ nʊ tʲiɛsʲoː˖ɡ kɐɪ pɐsʲuː˖lʲeː kɐɪp ɪʃuːkʲiː tʲɛnɐɪs,koːdʲeːɫ ɐʃ tɐdɐ ɪɕsʲɪɡɐʊ ɪʃ ɛsʲmʲeːs dʲeːɫ toː kɐd pɐts mɐrɐtoːnʲɛ nʲɛbʲeːɡɐʊ bʲɛt mɐn pɐsʲɪsɐkʲeː tɐɪp kɐd bʊvɐʊ ɪʃvɐʒʲɛvʲæːs pʲrʲiɛ tɐɪs mʲɛtɐɪs ɪr ɐsʲmʲɛn sʊ mɐɪnʊs ɪr kʲɪtoːɫ nʲɛɪ bʲeːɡʲoː˖dɐvɐʊ nʲɛɪ ʊʒʲsʲɪmʲɪnʲeːdɐvɐʊ joːkʲuː˖ kʲɪtuː ɪɕsʲɪrʲmʲuː˖ spoːrtuː ɪr tʲiɛsʲoː˖ɡ tɐɪ pɐsʲuː˖lʲeː kɐɪp ɪr ɕoː˖kɐɪ vʲiɛnɐ ɪʃ vɐ,0.93994856,248,261,0
L_SD_M4_MS056_01_00037,merginų motinų jūsų skaidrėse ir tiesiog visi priėmėm tokį iššūkį ir sutikom,nerginų matomų jūsų skaidrėse tiesiog visi priėmė tokį piršūkį sutikom,nerginų matomų jūsų skaidrėse tiesiog visi priėmė tokį piršūkį sutikom,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,merginų motinų jūsų skaidrėse ir tiesiog visi priėmėm tokį iššūkį ir sutikom,0.5,0.17105263157894737,0.5,0.1509433962264151,mʲɛrʲɡʲɪnuː moːtʲɪnuː juːsuː skɐɪdʲrʲeːsʲɛ ɪr tʲiɛsʲoː˖ɡ vʲɪsʲɪ pʲrʲiɛ̇mʲeːm toːkʲiː ɪʃuːkʲiː ɪr sʊtʲɪkoːm,nʲɛrʲɡʲɪnuː mɐtoːmuː juːsuː skɐɪdʲrʲeːsʲɛ tʲiɛsʲoː˖ɡ vʲɪsʲɪ pʲrʲiɛ̇mʲeː toːkʲiː pʲɪrʃuːkʲiː sʊtʲɪkoːm,0.65013635,76,70,0
L_SD_M4_MS056_01_00039,treniravomės sąžiningai dalyvavome lenktynėse ir viskas buvo tikrai smagu,treneravom visus žininkus terebavom lenktynes ir viskas buvo gerai smagu,treneravom visus žininkus terebavom lenktynes ir viskas buvo gerai smagu,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,treniravomės sąžiningai dalyvavome lenktynėse ir viskas buvo tikrai smagu,0.6666666666666666,0.273972602739726,0.2857142857142857,0.28125,tʲrʲɛnʲɪrɐvoːmʲeːs saːʒʲɪnʲɪŋɡɐɪ dɐlʲiːvɐvoːmʲɛ lʲɛŋkʲtʲiːnʲeːsʲɛ ɪr vʲɪskɐs bʊvoː tʲɪkrɐɪ smɐɡʊ,tʲrʲɛnʲɛrɐvoːm vʲɪsʊs ʒʲɪnʲɪŋkʊs tʲɛrʲɛbɐvoːm lʲɛŋkʲtʲiːnʲɛs ɪr vʲɪskɐs bʊvoː ɡʲɛrɐɪ smɐɡʊ,0.8558321,73,72,0
L_SD_M4_MS056_01_00042,na bet kaip matote iš skaidrių aš neatrodžiau labai laimingas per lenktynes nes iš tikrųjų buvo nelengva,na bet kai matote iš skaidro aš netročiau labai lengvinkas palenktynas nors iš tikrųjų buvo nelengva,na bet kai matote iš skaidro aš netročiau labai lengvinkas palenktynas nors iš tikrųjų buvo nelengva,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,na bet kaip matote iš skaidrių aš neatrodžiau labai laimingas per lenktynes nes iš tikrųjų buvo nelengva,0.4117647058823529,0.16346153846153846,0.375,0.1984126984126984,nɐ bʲɛt kɐɪp mɐtoːtʲɛ ɪʃ skɐɪdʲrʲuː˖ ɐʃ nʲɛtroːd͡ʒʲɛʊ ɫɐbɐɪ ɫɐɪmʲɪŋɡɐs pʲɛr lʲɛŋkʲtʲiːnʲɛs nʲɛs ɪʃ tʲɪkruːjuː bʊvoː nʲɛlʲɛŋɡvɐ,nɐ bʲɛt kɐɪ mɐtoːtʲɛ ɪʃ skɐɪdroː ɐʃ nʲɛtroːt͡ɕɛʊ ɫɐbɐɪ lʲɛŋɡʲvʲɪŋkɐs pɐlʲɛŋkʲtʲiːnɐs noːrs ɪʃ tʲɪkruːjuː bʊvoː nʲɛlʲɛŋɡvɐ,0.80499685,104,100,0
L_SD_M4_MS056_01_00044,ir pirma žinutė mano parašius po lenktynių tėvam irgi nebuvo tokia labai optimistiška,ir pirma žinote mano pražytą po lenktynio tėvam dirginė buvo tokia labai optimistiška,ir pirma žinote mano pražytą po lenktynio tėvam dirginė buvo tokia labai optimistiška,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,ir pirma žinutė mano parašius po lenktynių tėvam irgi nebuvo tokia labai optimistiška,0.38461538461538464,0.1411764705882353,0.375,0.17272727272727273,ɪr pʲɪrmɐ ʒʲɪnʊtʲeː mɐnoː pɐrɐɕʊ˖s poː lʲɛŋkʲtʲiːnʲuː˖ tʲeːvɐm ɪrʲɡʲɪ nʲɛbʊvoː toːkʲɛ ɫɐbɐɪ oːpʲtʲɪmʲɪsʲtʲɪʃkɐ,ɪr pʲɪrmɐ ʒʲɪnoːtʲɛ mɐnoː prɐʒʲiːtaː poː lʲɛŋkʲtʲiːnʲoː˖ tʲeːvɐm dʲɪrʲɡʲɪnʲeː bʊvoː toːkʲɛ ɫɐbɐɪ oːpʲtʲɪmʲɪsʲtʲɪʃkɐ,0.75619256,85,85,0
L_SD_M4_MS056_01_00046,bet vis tiek aš esu čia stoviu prieš jus ir aš apie tai kalbu,bet vis tie aš esu čia stojau prieš jus ir aš apie tai kalbau,bet vis tie aš esu čia stojau prieš jus ir aš apie tai kalbau,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,bet vis tiek aš esu čia stoviu prieš jus ir aš apie tai kalbu,0.21428571428571427,0.06557377049180328,0.4,0.07142857142857142,bʲɛt vʲɪs tʲiɛk ɐʃ ɛsʊ t͡ɕɛ stoːvʲʊ˖ pʲrʲiɛʃ jʊs ɪr ɐʃ ɐpʲiɛ tɐɪ kɐɫbʊ,bʲɛt vʲɪs tʲiɛ ɐʃ ɛsʊ t͡ɕɛ stoːjɐʊ pʲrʲiɛʃ jʊs ɪr ɐʃ ɐpʲiɛ tɐɪ kɐɫbɐʊ,0.92744327,61,61,0
L_SD_M4_MS056_01_00047,savaitę po maratono,sabaigą po maratono,sabaigą po maratono,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,savaitę po maratono,0.3333333333333333,0.15789473684210525,0.5,0.16666666666666666,sɐvɐɪtʲæː poː mɐrɐtoːnoː,sɐbɐɪɡaː poː mɐrɐtoːnoː,0.7747328,19,19,0
L_SD_M4_MS056_01_00048,dvi savites po maratono nežinau nenorėjosi man pagalvoti nei apie bėgimą nei apie nieką bet,dvi savaites su maratoniu žinu nenorės man pagalvot apie ne apie bėgimą ne apie nieką bet,dvi savaites su maratoniu žinu nenorės man pagalvot apie ne apie bėgimą ne apie nieką bet,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,dvi savites po maratono nežinau nenorėjosi man pagalvoti nei apie bėgimą nei apie nieką bet,0.6,0.18681318681318682,0.375,0.19327731092436976,dʲvʲɪ sɐvʲɪtʲɛs poː mɐrɐtoːnoː nʲɛʒʲɪnɐʊ nʲɛnoːrʲeːjoːsʲɪ mɐn pɐɡɐɫvoːtʲɪ nʲɛɪ ɐpʲiɛ bʲeːɡʲɪmaː nʲɛɪ ɐpʲiɛ nʲiɛkaː bʲɛt,dʲvʲɪ sɐvɐɪtʲɛs sʊ mɐrɐtoːnʲʊ˖ ʒʲɪnʊ nʲɛnoːrʲeːs mɐn pɐɡɐɫvoːt ɐpʲiɛ nʲɛ ɐpʲiɛ bʲeːɡʲɪmaː nʲɛ ɐpʲiɛ nʲiɛkaː bʲɛt,0.8711319,91,89,0
L_SD_M4_MS056_01_00049,praėjus,praėjus,praėjus,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,praėjus,0.0,0.0,1.0,0.0,prɐeːjʊs,prɐeːjʊs,1.0,7,7,0
L_SD_M4_MS056_01_00050,mėnesiui praėjus dveim mėnesiams kažkaip vėl užsimaniau bėgioti dabar galvoju ir apie antrą maratoną ar apie pusmaratonį,mėnesdį praeisdėjų mėnesdį kažkaip vėl aš su manim baigiau ten dabar galvoju ir apie antrą maratoną arba kiekvieną maratoną,mėnesdį praeisdėjų mėnesdį kažkaip vėl aš su manim baigiau ten dabar galvoju ir apie antrą maratoną arba kiekvieną maratoną,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,mėnesiui praėjus dveim mėnesiams kažkaip vėl užsimaniau bėgioti dabar galvoju ir apie antrą maratoną ar apie pusmaratonį,0.7058823529411765,0.3333333333333333,0.25,0.32432432432432434,mʲeːnʲɛsʲʊ˖ɪ prɐeːjʊs dʲvʲɛɪm mʲeːnʲɛsʲɛms kɐʒkɐɪp vʲeːɫ ʊʒʲsʲɪmɐnʲɛʊ bʲeːɡʲoː˖tʲɪ dɐbɐr ɡɐɫvoːjʊ ɪr ɐpʲiɛ ɐntraː mɐrɐtoːnaː ɐr ɐpʲiɛ pʊsmɐrɐtoːnʲiː,mʲeːnʲɛsʲdʲiː prɐɛɪsʲdʲeːjuː mʲeːnʲɛsʲdʲiː kɐʒkɐɪp vʲeːɫ ɐʃ sʊ mɐnʲɪm bɐɪɡʲɛʊ tʲɛn dɐbɐr ɡɐɫvoːjʊ ɪr ɐpʲiɛ ɐntraː mɐrɐtoːnaː ɐrbɐ kʲiɛkʲvʲiɛnaː mɐrɐtoːnaː,0.909665,120,123,0
L_SD_M4_MS056_01_00052,todėl aš manau kad bėgimas savyje turi kažką tokio kažką tokio kas nutinka iš prigimties,todėl aš manau kad bėgimas savyje turi kažką tokio kažką tokiu kas nutinka iš prigimties,todėl aš manau kad bėgimas savyje turi kažką tokio kažką tokiu kas nutinka iš prigimties,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,todėl aš manau kad bėgimas savyje turi kažką tokio kažką tokio kas nutinka iš prigimties,0.06666666666666667,0.011363636363636364,1.0,0.018018018018018018,toːdʲeːɫ ɐʃ mɐnɐʊ kɐd bʲeːɡʲɪmɐs sɐvʲiːjɛ tʊrʲɪ kɐʒkaː toːkʲoː˖ kɐʒkaː toːkʲoː˖ kɐs nʊtʲɪŋkɐ ɪʃ pʲrʲɪɡʲɪmʲtʲiɛs,toːdʲeːɫ ɐʃ mɐnɐʊ kɐd bʲeːɡʲɪmɐs sɐvʲiːjɛ tʊrʲɪ kɐʒkaː toːkʲoː˖ kɐʒkaː toːkʲʊ˖ kɐs nʊtʲɪŋkɐ ɪʃ pʲrʲɪɡʲɪmʲtʲiɛs,0.99855596,88,88,0
L_SD_M4_MS056_01_00053,egzistuoja tokia teorija kad žmonės egzistevoliucionavo kaip būtybės gimusios bėgtiavo,egzistuoja tokia teorija kad žmonės evoliucinavo kaip būtybės gimusius bėg,egzistuoja tokia teorija kad žmonės evoliucinavo kaip būtybės gimusius bėg,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,egzistuoja tokia teorija kad žmonės egzistevoliucionavo kaip būtybės gimusios bėgtiavo,0.3,0.1511627906976744,0.75,0.1810344827586207,ɛɡʲʑɪstuɔjɐ toːkʲɛ tʲoː˖rʲɪjɐ kɐd ʒmoːnʲeːs ɛɡʲʑɪsʲtʲɛvoːlʲɪʊt͡sʲoː˖nɐvoː kɐɪp buːtʲiːbʲeːs ɡʲɪmʊsʲoː˖s bʲeːɡʲtʲɛvoː,ɛɡʲʑɪstuɔjɐ toːkʲɛ tʲoː˖rʲɪjɐ kɐd ʒmoːnʲeːs ɛvoːlʲɪʊt͡sʲɪnɐvoː kɐɪp buːtʲiːbʲeːs ɡʲɪmʊsʲʊ˖s bʲeːɡ,0.9555193,86,74,0
L_SD_M4_MS056_01_00054,tuoj paaiškinsiu kodėl,taip paaiškins kodėl,taip paaiškins kodėl,,L,Lossy,SD,Spontaneous-Dictaphone,M,Male,4,26–60,tuoj paaiškinsiu kodėl,0.6666666666666666,0.22727272727272727,0.3333333333333333,0.25,tuɔj pɐɐɪɕkʲɪnʲsʲʊ˖ koːdʲeːɫ,tɐɪp pɐɐɪɕkʲɪns koːdʲeːɫ,0.8591305,22,20,0
